 0.00000000000000000e+00 1.10206999999999999e-01
 1.00000000000000002e-02 1.10206999999999999e-01
 1.00000000000000002e-02 4.77310000000000026e-02
 2.00000000000000004e-02 4.77310000000000026e-02
 2.00000000000000004e-02 3.59890000000000002e-02
 2.99999999999999989e-02 3.59890000000000002e-02
 2.99999999999999989e-02 2.96280000000000016e-02
 4.00000000000000008e-02 2.96280000000000016e-02
 4.00000000000000008e-02 2.56179999999999984e-02
 5.00000000000000028e-02 2.56179999999999984e-02
 5.00000000000000028e-02 2.27779999999999996e-02
 5.99999999999999978e-02 2.27779999999999996e-02
 5.99999999999999978e-02 2.07500000000000011e-02
 7.00000000000000067e-02 2.07500000000000011e-02
 7.00000000000000067e-02 1.88059999999999998e-02
 8.00000000000000017e-02 1.88059999999999998e-02
 8.00000000000000017e-02 1.74599999999999998e-02
 8.99999999999999967e-02 1.74599999999999998e-02
 8.99999999999999967e-02 1.64820000000000001e-02
 1.00000000000000006e-01 1.64820000000000001e-02
 1.00000000000000006e-01 1.53679999999999997e-02
 1.10000000000000001e-01 1.53679999999999997e-02
 1.10000000000000001e-01 1.46510000000000008e-02
 1.19999999999999996e-01 1.46510000000000008e-02
 1.19999999999999996e-01 1.38720000000000006e-02
 1.30000000000000004e-01 1.38720000000000006e-02
 1.30000000000000004e-01 1.30130000000000003e-02
 1.40000000000000013e-01 1.30130000000000003e-02
 1.40000000000000013e-01 1.25059999999999998e-02
 1.49999999999999994e-01 1.25059999999999998e-02
 1.49999999999999994e-01 1.19589999999999991e-02
 1.60000000000000003e-01 1.19589999999999991e-02
 1.60000000000000003e-01 1.14610000000000007e-02
 1.70000000000000012e-01 1.14610000000000007e-02
 1.70000000000000012e-01 1.11789999999999997e-02
 1.79999999999999993e-01 1.11789999999999997e-02
 1.79999999999999993e-01 1.05780000000000006e-02
 1.90000000000000002e-01 1.05780000000000006e-02
 1.90000000000000002e-01 1.03960000000000007e-02
 2.00000000000000011e-01 1.03960000000000007e-02
 2.00000000000000011e-01 9.99700000000000068e-03
 2.09999999999999992e-01 9.99700000000000068e-03
 2.09999999999999992e-01 9.71299999999999941e-03
 2.20000000000000001e-01 9.71299999999999941e-03
 2.20000000000000001e-01 9.54999999999999946e-03
 2.30000000000000010e-01 9.54999999999999946e-03
 2.30000000000000010e-01 9.11900000000000037e-03
 2.39999999999999991e-01 9.11900000000000037e-03
 2.39999999999999991e-01 9.17800000000000039e-03
 2.50000000000000000e-01 9.17800000000000039e-03
 2.50000000000000000e-01 9.01000000000000065e-03
 2.60000000000000009e-01 9.01000000000000065e-03
 2.60000000000000009e-01 8.82400000000000025e-03
 2.70000000000000018e-01 8.82400000000000025e-03
 2.70000000000000018e-01 8.63500000000000031e-03
 2.80000000000000027e-01 8.63500000000000031e-03
 2.80000000000000027e-01 8.29000000000000049e-03
 2.89999999999999980e-01 8.29000000000000049e-03
 2.89999999999999980e-01 8.23400000000000000e-03
 2.99999999999999989e-01 8.23400000000000000e-03
 2.99999999999999989e-01 7.83099999999999942e-03
 3.09999999999999998e-01 7.83099999999999942e-03
 3.09999999999999998e-01 7.59699999999999959e-03
 3.20000000000000007e-01 7.59699999999999959e-03
 3.20000000000000007e-01 7.08700000000000042e-03
 3.30000000000000016e-01 7.08700000000000042e-03
 3.30000000000000016e-01 6.43599999999999988e-03
 3.40000000000000024e-01 6.43599999999999988e-03
 3.40000000000000024e-01 5.81399999999999972e-03
 3.49999999999999978e-01 5.81399999999999972e-03
 3.49999999999999978e-01 4.71699999999999984e-03
 3.59999999999999987e-01 4.71699999999999984e-03
 3.59999999999999987e-01 4.35199999999999997e-03
 3.69999999999999996e-01 4.35199999999999997e-03
 3.69999999999999996e-01 3.92200000000000014e-03
 3.80000000000000004e-01 3.92200000000000014e-03
 3.80000000000000004e-01 3.97299999999999997e-03
 3.90000000000000013e-01 3.97299999999999997e-03
 3.90000000000000013e-01 4.00399999999999975e-03
